ID,Class1,CLass2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,CLass13,Class14,Class15,Class16,Class17,Class18,Class19,Class20,Class21,Class22,Class23,CLass24,Class25,Class26,Class27,Class28,Class29,Class30,Class31,Class32,Class33,Class34,CLass35,Class36,Class37,Class38,Class39,Class40,Class41,Class42,Class43,Class44,Class45,CLass46,Class47,Class48,Class49,Class50
333,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
334,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0086956521739131,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.90782608695652,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826,0.0017391304347826
335,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
336,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.13636363636364,0.015151515151515,0.075757575757576,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.075757575757576,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515,0.015151515151515
337,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
338,0.0006131207847946,0.003065603923973,0.0006131207847946,0.0006131207847946,0.0091968117719191,0.003065603923973,0.055180870631514,0.0006131207847946,0.0006131207847946,0.0079705702023299,0.010423053341508,0.0049049662783568,0.0006131207847946,0.003065603923973,0.0006131207847946,0.0055180870631514,0.0006131207847946,0.003065603923973,0.003065603923973,0.003065603923973,0.0006131207847946,0.063151440833844,0.003065603923973,0.0012262415695892,0.024524831391784,0.0006131207847946,0.0049049662783568,0.0006131207847946,0.09319435928878,0.58798283261803,0.0006131207847946,0.0006131207847946,0.0006131207847946,0.0006131207847946,0.020232985898222,0.0006131207847946,0.003065603923973,0.003065603923973,0.0073574494175353,0.0006131207847946,0.0006131207847946,0.0006131207847946,0.0006131207847946,0.0006131207847946,0.003065603923973,0.0018393623543838,0.033721643163703,0.003065603923973,0.0006131207847946,0.021459227467811
339,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
340,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0073891625615764,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0049261083743842,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.85221674876847,0.0024630541871921,0.022167487684729,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921,0.0024630541871921
341,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
342,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.056179775280899,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.056179775280899,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.14606741573034,0.078651685393258,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.02247191011236,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.056179775280899,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618,0.10112359550562,0.01123595505618,0.01123595505618,0.01123595505618,0.01123595505618
343,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.7292817679558,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453,0.005524861878453
344,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
345,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.3038961038961,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.55584415584416,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.018181818181818,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026
346,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.1551724137931,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345,0.017241379310345
347,0.0019592476489028,0.00039184952978056,0.00039184952978056,0.00039184952978056,0.00039184952978056,0.82993730407524,0.00039184952978056,0.00039184952978056,0.0015673981191223,0.0086206896551724,0.00039184952978056,0.00039184952978056,0.00039184952978056,0.0019592476489028,0.0035266457680251,0.00039184952978056,0.00039184952978056,0.011363636363636,0.009012539184953,0.00039184952978056,0.0050940438871473,0.0066614420062696,0.00039184952978056,0.00039184952978056,0.0019592476489028,0.00039184952978056,0.0023510971786834,0.00039184952978056,0.00039184952978056,0.00039184952978056,0.00039184952978056,0.0054858934169279,0.0066614420062696,0.0019592476489028,0.00039184952978056,0.084247648902821,0.00039184952978056,0.00039184952978056,0.00039184952978056,0.00039184952978056,0.00039184952978056,0.00039184952978056,0.0035266457680251,0.00039184952978056,0.00039184952978056,0.00039184952978056,0.0011755485893417,0.00039184952978056,0.00039184952978056,0.00078369905956113
348,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.22641509433962,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.12893081761006,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.48427672955975,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.0031446540880503,0.015723270440252
349,0.018867924528302,0.0020964360587002,0.0020964360587002,0.010482180293501,0.0020964360587002,0.0020964360587002,0.0020964360587002,0.0020964360587002,0.0020964360587002,0.0041928721174004,0.027253668763103,0.0020964360587002,0.0020964360587002,0.064989517819706,0.0062893081761006,0.10272536687631,0.0020964360587002,0.027253668763103,0.0020964360587002,0.0020964360587002,0.0020964360587002,0.023060796645702,0.010482180293501,0.010482180293501,0.0020964360587002,0.0020964360587002,0.0020964360587002,0.037735849056604,0.037735849056604,0.0020964360587002,0.0020964360587002,0.0020964360587002,0.0020964360587002,0.0020964360587002,0.0020964360587002,0.09643605870021,0.0020964360587002,0.010482180293501,0.0020964360587002,0.0020964360587002,0.010482180293501,0.11111111111111,0.0020964360587002,0.027253668763103,0.0020964360587002,0.048218029350105,0.0041928721174004,0.0020964360587002,0.0020964360587002,0.24947589098532
350,0.00060496067755596,0.0012099213551119,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.022988505747126,0.0054446460980036,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.0024198427102238,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.0030248033877798,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.0018148820326679,0.013309134906231,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.9243799153055,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596,0.00060496067755596
351,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.125,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143,0.017857142857143
352,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.27941176470588,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941,0.014705882352941
353,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.0014450867052023,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.00028901734104046,0.98468208092486
354,0.0093847758081335,0.0010427528675704,0.0010427528675704,0.0052137643378519,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.92179353493222,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.013555787278415,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0031282586027112,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704,0.0010427528675704
355,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.15596330275229,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.40366972477064,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055,0.0091743119266055
356,0.00029425612052731,5.8851224105461e-05,0.0035899246704331,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,0.0011181732580038,0.00017655367231638,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,0.000765065913371,0.0017066854990584,5.8851224105461e-05,0.00029425612052731,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,0.00029425612052731,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,0.0028837099811676,0.00047080979284369,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,5.8851224105461e-05,0.98611111111111,5.8851224105461e-05,5.8851224105461e-05
357,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.040983606557377,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.040983606557377,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.073770491803279,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.040983606557377,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.4016393442623,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.040983606557377,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754,0.0081967213114754
358,0.0074626865671642,0.0074626865671642,0.41791044776119,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.037313432835821,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.19402985074627,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642,0.0074626865671642
359,0.0006514657980456,0.011074918566775,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.003257328990228,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0084690553745928,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.92964169381108,0.0006514657980456,0.0097719869706841,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.003257328990228,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0045602605863192,0.0006514657980456,0.0026058631921824,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456,0.0006514657980456
360,0.086651053864169,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.011709601873536,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.79156908665105,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073,0.0023419203747073
361,0.003448275862069,0.017241379310345,0.031034482758621,0.003448275862069,0.017241379310345,0.017241379310345,0.003448275862069,0.031034482758621,0.06551724137931,0.096551724137931,0.003448275862069,0.003448275862069,0.003448275862069,0.044827586206897,0.003448275862069,0.086206896551724,0.003448275862069,0.003448275862069,0.003448275862069,0.017241379310345,0.017241379310345,0.003448275862069,0.051724137931035,0.003448275862069,0.031034482758621,0.18965517241379,0.003448275862069,0.017241379310345,0.003448275862069,0.003448275862069,0.003448275862069,0.017241379310345,0.003448275862069,0.003448275862069,0.003448275862069,0.003448275862069,0.017241379310345,0.003448275862069,0.11034482758621,0.010344827586207,0.003448275862069,0.003448275862069,0.010344827586207,0.003448275862069,0.003448275862069,0.003448275862069,0.003448275862069,0.003448275862069,0.003448275862069,0.003448275862069
362,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.057471264367816,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.31034482758621,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.091954022988506,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563,0.011494252873563
363,0.00025693730729702,0.00025693730729702,0.00025693730729702,0.00025693730729702,0.00025693730729702,0.00025693730729702,0.00025693730729702,0.00025693730729702,0.00025693730729702,0.0017985611510791,0.00025693730729702,0.0056526207605344,0.00025693730729702,0.0012846865364851,0.00025693730729702,0.00025693730729702,0.0023124357656732,0.026978417266187,0.00025693730729702,0.0043679342240493,0.0023124357656732,0.057810894141829,0.019013360739979,0.00025693730729702,0.080678314491264,0.0043679342240493,0.00025693730729702,0.0012846865364851,0.00025693730729702,0.00025693730729702,0.00025693730729702,0.0012846865364851,0.0017985611510791,0.00025693730729702,0.56474820143885,0.011819116135663,0.00025693730729702,0.00025693730729702,0.063463514902364,0.0012846865364851,0.00025693730729702,0.071942446043166,0.0033401849948613,0.00025693730729702,0.0025693730729702,0.0071942446043166,0.030061664953751,0.00025693730729702,0.00025693730729702,0.025950668036999
364,0.0017064846416382,0.015358361774744,0.0085324232081911,0.022184300341297,0.0017064846416382,0.01877133105802,0.0017064846416382,0.0085324232081911,0.01877133105802,0.0017064846416382,0.59897610921502,0.0017064846416382,0.0085324232081911,0.0017064846416382,0.0017064846416382,0.0017064846416382,0.0017064846416382,0.0017064846416382,0.0017064846416382,0.0085324232081911,0.0017064846416382,0.0085324232081911,0.0017064846416382,0.0017064846416382,0.015358361774744,0.0017064846416382,0.0085324232081911,0.0017064846416382,0.02901023890785,0.0051194539249147,0.011945392491468,0.0017064846416382,0.0017064846416382,0.022184300341297,0.0017064846416382,0.0085324232081911,0.0017064846416382,0.07679180887372,0.0017064846416382,0.0085324232081911,0.0085324232081911,0.015358361774744,0.0017064846416382,0.0017064846416382,0.011945392491468,0.0085324232081911,0.0017064846416382,0.0017064846416382,0.0085324232081911,0.0017064846416382
365,0.0015923566878981,0.0015923566878981,0.014331210191083,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.88375796178344,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0079617834394904,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0079617834394904,0.0015923566878981,0.0015923566878981,0.0079617834394904,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0015923566878981,0.0079617834394904,0.0015923566878981
366,0.01219512195122,0.10975609756098,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.10975609756098,0.060975609756098,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.15853658536585,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122,0.01219512195122
367,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.20967741935484,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065,0.016129032258065
